"site","x","y","date","doy","t","snow","camera","start_date","ndvi","irg","grass_forb","tree","shrub_tree","elev","livestock","live_date","live_cov","live_pres","end_date","photos","ok","peak_irg","days_to_peak","elev_doy","elev_doy2","ndvi_grass_forb","irg_grass_forb"
45,475193.814333798,4431395.34962879,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.532815039157867,0.928471684455872,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,54,1,"2019-05-16",4,1083040,151625600,0.229110466837883,0.399242824316025
46,474943.451099295,4430919.45918153,"2019-05-20",140,67,FALSE,"reconyx","2019-05-05",0.556414484977722,0.921075880527496,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,22,1,"2019-05-12",8,1063300,148862000,0.0612055933475494,0.101318346858025
47,473944.869751219,4430392.93936144,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.526400685310364,0.650228440761566,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,0,1,"2019-04-18",32,1085840,152017600,0.142128185033798,0.175561679005623
49,473060.278051153,4430862.85657797,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.535963654518127,0.758087575435638,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,0,1,"2019-05-11",9,1126720,157740800,0.0803945481777191,0.113713136315346
51,473011.589760438,4429862.65518442,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.547114551067352,0.707750558853149,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,0,1,"2019-04-22",28,1049580,146941200,0.103951764702797,0.134472606182098
52,472156.563651556,4430228.68329321,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.506066024303436,0.680744349956512,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,0,1,"2019-05-02",18,1054200,147588000,0.136637826561928,0.183800974488258
53,469943.268518131,4431893.90199945,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.652770400047302,0.901301026344299,0.19,0.58,0.68,7953,0,NA,0,0,NA,0,1,"2019-05-02",18,1113420,155878800,0.124026376008987,0.171247195005417
54,470175.678318467,4432005.20018076,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.543401777744293,0.988683462142944,0.22,0.03,0.66,7874,0,NA,0,0,NA,0,1,"2019-05-18",2,1102360,154330400,0.119548391103745,0.217510361671448
56,471405.207551758,4431229.2958314,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-05",0.600034475326538,0.634138107299805,0.12,0.51,0.79,7415,0,NA,0,0,NA,0,1,"2019-05-09",11,1038100,145334000,0.0720041370391846,0.0760965728759766
57,476418.334196416,4434089.12096484,"2019-05-20",140,67,FALSE,"reconyx","2019-05-13",0.471549212932587,0.687360167503357,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,5,1,"2019-05-05",15,1028860,144040400,0.0565859055519104,0.0824832201004028
58,476039.862969375,4437614.7759461,"2019-05-20",140,67,FALSE,"reconyx","2019-05-13",0.526451230049133,0.666991412639618,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,0,1,"2019-04-13",37,996660,139532400,0.0421160984039307,0.0533593130111694
60,474910.929889099,4437472.13694869,"2019-05-20",140,67,FALSE,"reconyx","2019-05-13",0.623215615749359,0.540363132953644,0.19,0.08,0.57,7175,0,NA,0,0,NA,0,1,"2019-05-03",17,1004500,140630000,0.118410966992378,0.102668995261192
61,474448.244712273,4437313.96195468,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-13",0.538920402526855,0.714555859565735,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",19,1038520,145392800,0.0161676120758057,0.021436675786972
64,476439.416660023,4436017.55487851,"2019-05-20",140,67,FALSE,"reconyx","2019-05-13",0.619912207126617,0.755196809768677,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,0,1,"2019-04-26",24,1038940,145451600,0.0309956103563309,0.0377598404884338
68,475212.856307668,4440068.17140277,"2019-05-20",140,67,FALSE,"reconyx","2019-05-14",0.453999876976013,0.688228845596313,0.27,0,0.44,6988,0,NA,0,0,NA,0,1,"2019-04-14",36,978320,136964800,0.122579966783524,0.185821788311005
70,475099.516850295,4441522.45223653,"2019-05-20",140,67,FALSE,"reconyx","2019-05-14",0.540861427783966,0.773128151893616,0.25,0.09,0.52,7139,0,NA,0,0,NA,0,1,"2019-04-19",31,999460,139924400,0.135215356945992,0.193282037973404
75,474303.977306359,4444344.47723311,"2019-05-20",140,67,FALSE,"reconyx","2019-05-14",0.481348067522049,0.762574315071106,0.3,0.03,0.33,6765,0,NA,0,0,NA,0,1,"2019-05-01",19,947100,132594000,0.144404420256615,0.228772294521332
77,473060.592436908,4444249.01647345,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-14",0.531913340091705,0.658227443695068,0.24,0.07,0.51,6886,0,NA,0,0,NA,0,1,"2019-04-10",40,964040,134965600,0.127659201622009,0.157974586486816
81,478196.133642699,4431003.55389124,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-14",0.485444396734238,0.992139041423798,0.28,0.17,0.31,7956,0,NA,0,0,NA,0,1,"2019-05-19",1,1113840,155937600,0.135924431085587,0.277798931598663
83,479005.044090071,4430367.40261498,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-14",0.613985955715179,0.94176858663559,0.33,0.08,0.4,8146,0,NA,0,0,NA,0,1,"2019-05-09",11,1140440,159661600,0.202615365386009,0.310783633589745
85,479497.52637498,4431170.97041472,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-14",0.423368453979492,0.97402423620224,0.25,0.45,0.55,8396,0,NA,0,0,NA,0,1,"2019-05-23",3,1175440,164561600,0.105842113494873,0.24350605905056
86,475967.395241418,4431281.42786776,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-14",0.480049550533295,0.852568924427032,0.22,0.04,0.5,7592,0,"2019-06-21",0,0,"2019-07-17",0,1,"2019-04-26",24,1062880,148803200,0.105610901117325,0.187565163373947
87,473601.059366655,4444597.7444406,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.617530941963196,0.738513708114624,0.18,0.16,0.64,6985,0,NA,0,0,NA,0,1,"2019-04-18",32,977900,136906000,0.111155569553375,0.132932467460632
90,475607.263896357,4445646.90393752,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.619333267211914,0.818530142307281,0.28,0.26,0.51,6972,0,NA,0,0,NA,0,1,"2019-04-23",27,976080,136651200,0.173413314819336,0.229188439846039
91,476009.044849871,4445833.42215444,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.684737622737885,0.834447145462036,0.25,0.07,0.54,7008,0,NA,0,0,"2019-07-10",0,1,"2019-04-24",26,981120,137356800,0.171184405684471,0.208611786365509
98,471987.899422272,4447565.33983438,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.593682050704956,0.428395390510559,0.23,0.22,0.56,6486,0,NA,0,0,NA,0,1,"2019-03-22",59,908040,127125600,0.13654687166214,0.0985309398174286
99,472028.592139171,4448139.59099133,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.562619805335999,0.843437194824219,0.27,0.14,0.53,6539,0,NA,0,0,NA,0,1,"2019-05-02",18,915460,128164400,0.15190734744072,0.227728042602539
100,472357.440490119,4449065.52764319,"2019-05-20",140,67,FALSE,"cuddeback","2019-05-15",0.526704609394073,0.990672051906586,0.21,0.23,0.6,6713,0,NA,0,0,NA,2,1,"2019-05-18",2,939820,131574800,0.110607967972755,0.208041130900383
2,469395.997849251,4437169.39061862,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.497507840394974,0.77812922000885,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",27,788754,111214314,0.0348255488276482,0.0544690454006195
3,469911.267525789,4437400.86066775,"2019-05-21",141,68,FALSE,"reconyx","2019-03-15",0.49359592795372,0.449161291122437,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",57,799893,112784913,0.108591104149818,0.098815484046936
4,470374.753847107,4437827.69500278,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.531093895435333,0.444506138563156,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",31,805392,113560272,0.04779845058918,0.0400055524706841
5,465246.477614218,4436631.73802455,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.526030540466309,0.54774272441864,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",NA,0,"2019-04-02",49,746595,105269895,0.168329772949219,0.175277671813965
6,465010.116263073,4436536.70305286,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.477588772773743,0.127492278814316,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",36,752235,106065135,0.0907418668270111,0.02422353297472
7,464676.364582064,4436439.24229618,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.424897849559784,0.323734790086746,0.12,0.33,0.56,5292,0,NA,0,0,NA,0,1,"2019-03-15",67,746172,105210252,0.0509877419471741,0.0388481748104095
8,464374.182084552,4436420.67604753,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-15",0.474970787763596,0.406741350889206,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",NA,0,"2019-03-30",52,749415,105667515,0.0284982472658157,0.0244044810533524
9,463894.214797886,4436347.57933235,"2019-05-21",141,68,FALSE,"reconyx","2019-03-15",0.424777686595917,0.0987970158457756,0.46,0.05,0.21,5358,0,NA,0,0,NA,0,1,"2019-04-03",48,755478,106522398,0.195397735834122,0.0454466272890568
10,473087.375184713,4427741.43898561,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.43308162689209,0.0670267790555954,0.34,0.02,0.39,6545,0,NA,0,0,NA,22,1,"2019-04-21",30,922845,130121145,0.147247753143311,0.0227891048789024
11,472622.977052633,4427661.84966271,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.341715306043625,0.113728426396847,0.23,0,0.39,6453,0,NA,0,0,NA,0,1,"2019-04-21",30,909873,128292093,0.0785945203900337,0.0261575380712748
12,472438.945013843,4427216.77048094,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.363433539867401,0.162061631679535,0.2,0,0.32,6260,0,NA,0,0,NA,3,1,"2019-04-10",41,882660,124455060,0.0726867079734802,0.032412326335907
13,472196.547993965,4426855.81868924,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.383392751216888,0.00740990974009037,0.31,0.01,0.38,6155,0,NA,0,0,NA,0,1,"2019-04-18",33,867855,122367555,0.118851752877235,0.00229707201942801
14,471763.802712756,4426258.61079887,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.329073309898376,0.35658273100853,0.24,0.01,0.28,5984,0,NA,0,0,NA,0,1,"2019-04-29",22,843744,118967904,0.0789775943756103,0.0855798554420471
15,464556.872008565,4428568.55248679,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.477242827415466,0.00812193471938372,0.57,0.03,0.15,5906,0,NA,0,0,NA,0,1,"2019-03-30",52,832746,117417186,0.272028411626816,0.00462950279004872
17,463834.779199141,4428317.33251635,"2019-05-21",141,68,FALSE,"reconyx","2019-03-23",0.535149872303009,0.281009644269943,0.37,0.04,0.18,5715,0,NA,0,0,NA,0,1,"2019-04-19",32,805815,113619915,0.198005452752113,0.103973568379879
18,463293.618828761,4428246.89074715,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.449709564447403,0.386669248342514,0.42,0.02,0.11,5620,0,NA,0,0,NA,0,1,"2019-04-20",31,792420,111731220,0.188878017067909,0.162401084303856
19,463075.959070344,4427842.8180706,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.422534465789795,0.268835365772247,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",NA,0,"2019-04-06",45,766053,108013473,0.211267232894897,0.134417682886124
20,463136.599968315,4427603.11135151,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-23",0.404153972864151,0.062287375330925,0.25,0.12,0.24,5390,0,NA,0,0,NA,0,1,"2019-04-07",44,759990,107158590,0.101038493216038,0.0155718438327312
21,461482.143922177,4437715.80228377,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-24",0.609772801399231,2.34227348627769e-09,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",0,1,"2019-04-04",47,827106,116621946,0.359765952825546,1.38194135690384e-09
22,470924.457736472,4439677.72600029,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-24",0.499182552099228,0.538224995136261,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",NA,0,"2019-05-05",16,825273,116363493,0.0948446848988533,0.10226274907589
23,470789.541103223,4439080.31891039,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-24",0.569208562374115,0.193101063370705,0.23,0.12,0.47,5804,0,NA,0,0,NA,0,1,"2019-04-20",31,818364,115389324,0.130917969346046,0.0444132445752621
24,470650.158681729,4438501.68986585,"2019-05-21",141,68,FALSE,"cuddeback","2019-03-24",0.53890722990036,0.431894570589066,0.09,0.15,0.83,5732,0,NA,0,0,NA,0,1,"2019-04-24",27,808212,113957892,0.0485016506910324,0.0388705113530159
25,473892.440321042,4428990.62265592,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.504216253757477,0.4642333984375,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",25,1011252,142586532,0.191602176427841,0.17640869140625
26,474250.414242703,4429023.58781604,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.486818581819534,0.655297338962555,0.39,0,0.27,7103,0,NA,0,0,NA,0,1,"2019-04-16",35,1001523,141214743,0.189859246909618,0.255565962195396
27,474053.26162411,4428422.90349642,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.45807021856308,0.630387008190155,0.39,0,0.26,6827,0,"2019-06-08",0,0,NA,0,1,"2019-04-12",39,962607,135727587,0.178647385239601,0.24585093319416
28,474014.762903606,4427921.90669008,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.37011981010437,0.811709582805634,0.31,0.02,0.16,6713,0,NA,0,0,NA,0,1,"2019-04-23",28,946533,133461153,0.114737141132355,0.251629970669746
29,473606.804322914,4427668.58469451,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.370637744665146,0.629195988178253,0.35,0,0.24,6631,0,"2019-06-07",0,0,"2019-05-16",NA,0,"2019-04-24",27,934971,131830911,0.129723210632801,0.220218595862389
31,471240.724110467,4441784.41380664,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.570843875408173,0.669260919094086,0.2,0.19,0.59,6066,0,NA,0,0,"2019-04-24",NA,0,"2019-04-27",24,855306,120598146,0.114168775081635,0.133852183818817
33,471125.168290569,4440661.58921813,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.563810467720032,0.47598585486412,0.18,0.16,0.62,5935,0,NA,0,0,NA,0,1,"2019-04-10",41,836835,117993735,0.101485884189606,0.0856774538755417
34,471129.354014084,4440239.23976107,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-05",0.536790132522583,0.512822210788727,0.24,0.26,0.35,5932,0,NA,0,0,"2019-04-24",NA,0,"2019-04-22",29,836412,117934092,0.12882963180542,0.123077330589294
35,465174.398912665,4428790.6834225,"2019-05-21",141,68,FALSE,"cuddeback","2019-04-06",0.444503277540207,0.00082469399785623,0.14,0.24,0.59,5997,0,NA,0,0,NA,0,1,"2019-03-27",55,845577,119226357,0.062230458855629,0.000115457159699872
36,471164.723535712,4443015.52280956,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-04",0.521734535694122,0.892443418502808,0.14,0.25,0.58,6178,0,NA,0,0,"2019-05-20",NA,0,"2019-05-01",20,871098,122824818,0.0730428349971771,0.124942078590393
38,471304.331400933,4444201.52766893,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-04",0.541907548904419,0.763700842857361,0.05,0.25,0.72,6240,0,NA,0,0,"2019-06-14",0,1,"2019-04-19",32,879840,124057440,0.0270953774452209,0.038185042142868
39,471664.394161748,4444889.22805791,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-04",0.632987141609192,0.424854815006256,0.29,0.14,0.42,6325,0,NA,0,0,NA,0,1,"2019-03-22",60,891825,125747325,0.183566271066666,0.123207896351814
40,472288.413679698,4444768.8185154,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-04",0.562272071838379,0.496561408042908,0.33,0.01,0.42,6470,0,NA,0,0,"2019-06-16",0,1,"2019-03-29",53,912270,128630070,0.185549783706665,0.16386526465416
41,472391.677972134,4444288.83213878,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-04",0.648649096488953,0.531420469284058,0.4,0.01,0.4,6713,0,NA,0,0,"2019-05-04",NA,0,"2019-04-01",50,946533,133461153,0.259459638595581,0.212568187713623
42,474061.732307326,4429605.16132538,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.518090963363647,0.695726692676544,0.51,0.01,0.28,7454,0,"2019-06-16",0,0,NA,0,1,"2019-04-14",37,1051014,148192974,0.26422639131546,0.354820613265038
43,474217.716557536,4430077.90125056,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.561290800571442,0.657208025455475,0.29,0.04,0.47,7559,0,"2019-06-15",0,0,NA,14,1,"2019-05-05",16,1065819,150280479,0.162774332165718,0.190590327382088
44,474507.651691554,4430449.4132784,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.56946462392807,0.714304387569427,0.41,0.07,0.38,7579,0,NA,0,0,NA,42,1,"2019-05-12",9,1068639,150678099,0.233480495810509,0.292864798903465
45,475193.814333798,4431395.34962879,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.542595326900482,0.894088745117188,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,0,1,"2019-05-16",5,1090776,153799416,0.233315990567207,0.384458160400391
46,474943.451099295,4430919.45918153,"2019-05-21",141,68,FALSE,"reconyx","2019-05-05",0.562923491001129,0.902097046375275,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,217,1,"2019-05-12",9,1070895,150996195,0.0619215840101242,0.0992306751012802
47,473944.869751219,4430392.93936144,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.528986632823944,0.633780241012573,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,0,1,"2019-04-18",33,1093596,154197036,0.142826390862465,0.171120665073395
49,473060.278051153,4430862.85657797,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.549914598464966,0.712232708930969,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,0,1,"2019-05-11",10,1134768,160002288,0.0824871897697449,0.106834906339645
51,473011.589760438,4429862.65518442,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.550449669361115,0.691434025764465,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,0,1,"2019-04-22",29,1057077,149047857,0.104585437178612,0.131372464895248
52,472156.563651556,4430228.68329321,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.511658549308777,0.653451323509216,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,0,1,"2019-05-02",19,1061730,149703930,0.13814780831337,0.176431857347488
53,469943.268518131,4431893.90199945,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.657804846763611,0.890757620334625,0.19,0.58,0.68,7953,0,NA,0,0,NA,0,1,"2019-05-02",19,1121373,158113593,0.124982920885086,0.169243947863579
54,470175.678318467,4432005.20018076,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.560398519039154,0.973424553871155,0.22,0.03,0.66,7874,0,NA,0,0,NA,0,1,"2019-05-18",3,1110234,156542994,0.123287674188614,0.214153401851654
56,471405.207551758,4431229.2958314,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-05",0.610451340675354,0.587426781654358,0.12,0.51,0.79,7415,0,NA,0,0,NA,0,1,"2019-05-09",12,1045515,147417615,0.0732541608810425,0.070491213798523
57,476418.334196416,4434089.12096484,"2019-05-21",141,68,FALSE,"reconyx","2019-05-13",0.476658314466476,0.654502809047699,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,2,1,"2019-05-05",16,1036209,146105469,0.0571989977359772,0.0785403370857239
58,476039.862969375,4437614.7759461,"2019-05-21",141,68,FALSE,"reconyx","2019-05-13",0.529158532619476,0.653304815292358,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,0,1,"2019-04-13",38,1003779,141532839,0.0423326826095581,0.0522643852233887
60,474910.929889099,4437472.13694869,"2019-05-21",141,68,FALSE,"reconyx","2019-05-13",0.632903814315796,0.505687534809113,0.19,0.08,0.57,7175,0,NA,0,0,NA,6,1,"2019-05-03",18,1011675,142646175,0.120251724720001,0.0960806316137314
61,474448.244712273,4437313.96195468,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-13",0.543675422668457,0.690619051456451,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",20,1045938,147477258,0.0163102626800537,0.0207185715436935
64,476439.416660023,4436017.55487851,"2019-05-21",141,68,FALSE,"reconyx","2019-05-13",0.624569773674011,0.738101661205292,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,0,1,"2019-04-26",25,1046361,147536901,0.0312284886837006,0.0369050830602646
68,475212.856307668,4440068.17140277,"2019-05-21",141,68,FALSE,"reconyx","2019-05-14",0.455645203590393,0.674911677837372,0.27,0,0.44,6988,0,NA,0,0,NA,0,1,"2019-04-14",37,985308,138928428,0.123024204969406,0.18222615301609
70,475099.516850295,4441522.45223653,"2019-05-21",141,68,FALSE,"reconyx","2019-05-14",0.543798863887787,0.760779738426208,0.25,0.09,0.52,7139,0,NA,0,0,NA,0,1,"2019-04-19",32,1006599,141930459,0.135949715971947,0.190194934606552
75,474303.977306359,4444344.47723311,"2019-05-21",141,68,FALSE,"reconyx","2019-05-14",0.485565811395645,0.741476237773895,0.3,0.03,0.33,6765,0,NA,0,0,NA,0,1,"2019-05-01",20,953865,134494965,0.145669743418694,0.222442871332169
77,473060.592436908,4444249.01647345,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-14",0.533923387527466,0.645399689674377,0.24,0.07,0.51,6886,0,NA,0,0,NA,0,1,"2019-04-10",41,970926,136900566,0.128141613006592,0.154895925521851
81,478196.133642699,4431003.55389124,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-14",0.511470377445221,0.962949872016907,0.28,0.17,0.31,7956,0,NA,0,0,NA,0,1,"2019-05-19",2,1121796,158173236,0.143211705684662,0.269625964164734
83,479005.044090071,4430367.40261498,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-14",0.619969129562378,0.931109249591827,0.33,0.08,0.4,8146,0,NA,0,0,NA,0,1,"2019-05-09",12,1148586,161950626,0.204589812755585,0.307266052365303
85,479497.52637498,4431170.97041472,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-14",0.442774176597595,0.98963862657547,0.25,0.45,0.55,8396,0,NA,0,0,NA,0,1,"2019-05-23",2,1183836,166920876,0.110693544149399,0.247409656643867
86,475967.395241418,4431281.42786776,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-14",0.482194572687149,0.841520011425018,0.22,0.04,0.5,7592,0,"2019-06-21",0,0,"2019-07-17",1,1,"2019-04-26",25,1070472,150936552,0.106082805991173,0.185134402513504
87,473601.059366655,4444597.7444406,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.620788633823395,0.72502201795578,0.18,0.16,0.64,6985,0,NA,0,0,NA,0,1,"2019-04-18",33,984885,138868785,0.111741954088211,0.13050396323204
90,475607.263896357,4445646.90393752,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.622815430164337,0.806798577308655,0.28,0.26,0.51,6972,0,NA,0,0,NA,4,1,"2019-04-23",28,983052,138610332,0.174388320446014,0.225903601646423
91,476009.044849871,4445833.42215444,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.688791573047638,0.82300865650177,0.25,0.07,0.54,7008,0,NA,0,0,"2019-07-10",0,1,"2019-04-24",27,988128,139326048,0.172197893261909,0.205752164125443
98,471987.899422272,4447565.33983438,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.594836175441742,0.417678594589233,0.23,0.22,0.56,6486,0,NA,0,0,NA,0,1,"2019-03-22",60,914526,128948166,0.136812320351601,0.0960660767555237
99,472028.592139171,4448139.59099133,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.566123604774475,0.827618658542633,0.27,0.14,0.53,6539,0,NA,0,0,NA,0,1,"2019-05-02",19,921999,130001859,0.152853373289108,0.223457037806511
100,472357.440490119,4449065.52764319,"2019-05-21",141,68,FALSE,"cuddeback","2019-05-15",0.534612238407135,0.980731010437012,0.21,0.23,0.6,6713,0,NA,0,0,NA,0,1,"2019-05-18",3,946533,133461153,0.112268570065498,0.205953512191772
2,469395.997849251,4437169.39061862,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.499915897846222,0.763911068439484,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",28,794348,112797416,0.0349941128492355,0.0534737747907639
3,469911.267525789,4437400.86066775,"2019-05-22",142,69,FALSE,"reconyx","2019-03-15",0.494443029165268,0.438124716281891,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",58,805566,114390372,0.108777466416359,0.096387437582016
4,470374.753847107,4437827.69500278,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.532879412174225,0.42389777302742,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",32,811104,115176768,0.0479591470956802,0.0381507995724678
5,465246.477614218,4436631.73802455,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.527342140674591,0.535512447357178,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",NA,0,"2019-04-02",50,751890,106768380,0.168749485015869,0.171363983154297
6,465010.116263073,4436536.70305286,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.478137582540512,0.116654120385647,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",37,757570,107574940,0.0908461406826973,0.0221642828732729
7,464676.364582064,4436439.24229618,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.425238639116287,0.314947903156281,0.12,0.33,0.56,5292,0,NA,0,0,NA,0,1,"2019-03-15",68,751464,106707888,0.0510286366939545,0.0377937483787537
8,464374.182084552,4436420.67604753,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-15",0.475845038890839,0.394615709781647,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",NA,0,"2019-03-30",53,754730,107171660,0.0285507023334503,0.0236769425868988
9,463894.214797886,4436347.57933235,"2019-05-22",142,69,FALSE,"reconyx","2019-03-15",0.424989640712738,0.091926097869873,0.46,0.05,0.21,5358,0,NA,0,0,NA,2,1,"2019-04-03",49,760836,108038712,0.19549523472786,0.0422860050201416
10,473087.375184713,4427741.43898561,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.433442026376724,0.0587491020560265,0.34,0.02,0.39,6545,0,NA,0,0,NA,0,1,"2019-04-21",31,929390,131973380,0.147370288968086,0.019974694699049
11,472622.977052633,4427661.84966271,"2019-05-22",142,69,FALSE,"cuddeback","2019-03-23",0.342144072055817,0.10197576135397,0.23,0,0.39,6453,0,NA,0,0,NA,6,1,"2019-04-21",31,916326,130118292,0.0786931365728378,0.023454425111413
